ID,cells,tasmax.11.2010,long,lat
107,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
108,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
109,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
110,193506446,4.850000000000023,-66.28763934384999,46.67069389765
111,123819163,-5.75,-113.64597248775,60.11236051055
112,149566224,-2.25,-114.80430581645,55.14569386375
113,123819163,-5.75,-113.64597248775,60.11236051055
114,148013112,-4.949999999999989,-97.40430588605,55.44569386255
115,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
116,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
117,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
118,193506446,4.850000000000023,-66.28763934384999,46.67069389765
119,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
120,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
121,104981276,-10.449999999999989,-136.03763906485,63.74569382935
122,148013112,-4.949999999999989,-97.40430588605,55.44569386255
123,150300601,-2.25,-114.99597248235,55.004027197650004
124,150300601,-2.25,-114.99597248235,55.004027197650004
125,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
126,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
127,101570338,-10.75,-120.52097246025,64.40402716004999
128,148013112,-4.949999999999989,-97.40430588605,55.44569386255
129,144294547,-6.849999999999966,-125.44597244055,56.16236052635
130,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
131,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
132,176224081,1.9500000000000455,-85.99597259835,50.00402721765
133,193506446,4.850000000000023,-66.28763934384999,46.67069389765
134,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
135,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
136,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
137,176224081,1.9500000000000455,-85.99597259835,50.00402721765
138,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
139,193506446,4.850000000000023,-66.28763934384999,46.67069389765
140,124382641,-8.75,-97.99597255034999,60.00402717765
141,148013112,-4.949999999999989,-97.40430588605,55.44569386255
142,193506446,4.850000000000023,-66.28763934384999,46.67069389765
143,193506446,4.850000000000023,-66.28763934384999,46.67069389765
144,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
145,123819163,-5.75,-113.64597248775,60.11236051055
146,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
147,148013112,-4.949999999999989,-97.40430588605,55.44569386255
148,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
149,160675105,0.1500000000000341,-60.795972699149985,53.00402720565
150,148013112,-4.949999999999989,-97.40430588605,55.44569386255
151,181449933,0.9500000000000455,-97.22930588675,48.99569388835
152,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
153,148013112,-4.949999999999989,-97.40430588605,55.44569386255
154,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
155,176224081,1.9500000000000455,-85.99597259835,50.00402721765
156,149566224,-2.25,-114.80430581645,55.14569386375
157,193506446,4.850000000000023,-66.28763934384999,46.67069389765
158,123819163,-5.75,-113.64597248775,60.11236051055
159,144294547,-6.849999999999966,-125.44597244055,56.16236052635
160,193506446,4.850000000000023,-66.28763934384999,46.67069389765
161,148013112,-4.949999999999989,-97.40430588605,55.44569386255
162,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
163,247287950,16.850000000000023,-87.08763926065,36.29569393915
164,181449933,0.9500000000000455,-97.22930588675,48.99569388835
165,193506446,4.850000000000023,-66.28763934384999,46.67069389765
166,144294547,-6.849999999999966,-125.44597244055,56.16236052635
167,176220001,-0.6499999999999773,-119.99597246235,50.00402721765
168,176220001,-0.6499999999999773,-119.99597246235,50.00402721765
169,123819163,-5.75,-113.64597248775,60.11236051055
170,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
171,193506446,4.850000000000023,-66.28763934384999,46.67069389765
172,149566224,-2.25,-114.80430581645,55.14569386375
173,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
174,144294547,-6.849999999999966,-125.44597244055,56.16236052635
175,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
176,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
177,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
178,144294547,-6.849999999999966,-125.44597244055,56.16236052635
179,181449933,0.9500000000000455,-97.22930588675,48.99569388835
180,181449933,0.9500000000000455,-97.22930588675,48.99569388835
181,181449933,0.9500000000000455,-97.22930588675,48.99569388835
182,123819163,-5.75,-113.64597248775,60.11236051055
183,148013112,-4.949999999999989,-97.40430588605,55.44569386255
184,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
185,123819163,-5.75,-113.64597248775,60.11236051055
186,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
187,193506446,4.850000000000023,-66.28763934384999,46.67069389765
188,148013112,-4.949999999999989,-97.40430588605,55.44569386255
189,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
190,193506446,4.850000000000023,-66.28763934384999,46.67069389765
191,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
192,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
193,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
194,193506446,4.850000000000023,-66.28763934384999,46.67069389765
195,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
196,123819163,-5.75,-113.64597248775,60.11236051055
197,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
198,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
199,124382641,-8.75,-97.99597255034999,60.00402717765
200,124382641,-8.75,-97.99597255034999,60.00402717765
201,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
202,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
203,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
204,123819163,-5.75,-113.64597248775,60.11236051055
205,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
206,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
207,84221941,-7.649999999999977,29.504026939650004,67.75402714665
208,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
209,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
210,148013112,-4.949999999999989,-97.40430588605,55.44569386255
211,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
212,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
213,176224081,1.9500000000000455,-85.99597259835,50.00402721765
214,176224081,1.9500000000000455,-85.99597259835,50.00402721765
215,148013112,-4.949999999999989,-97.40430588605,55.44569386255
216,149566224,-2.25,-114.80430581645,55.14569386375
217,181449933,0.9500000000000455,-97.22930588675,48.99569388835
218,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
219,193506446,4.850000000000023,-66.28763934384999,46.67069389765
220,176224081,1.9500000000000455,-85.99597259835,50.00402721765
221,123819163,-5.75,-113.64597248775,60.11236051055
222,148013112,-4.949999999999989,-97.40430588605,55.44569386255
223,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
224,123819163,-5.75,-113.64597248775,60.11236051055
225,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
226,208318715,0.05000000000001137,-110.71263916615,43.81236057575
227,194370391,4.050000000000011,-66.74597267534999,46.50402723165
228,194370391,4.050000000000011,-66.74597267534999,46.50402723165
229,150300601,-2.25,-114.99597248235,55.004027197650004
230,123819163,-5.75,-113.64597248775,60.11236051055
231,124382641,-8.75,-97.99597255034999,60.00402717765
232,176224081,1.9500000000000455,-85.99597259835,50.00402721765
233,176224081,1.9500000000000455,-85.99597259835,50.00402721765
234,181449933,0.9500000000000455,-97.22930588675,48.99569388835
235,144294547,-6.849999999999966,-125.44597244055,56.16236052635
236,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
237,193506446,4.850000000000023,-66.28763934384999,46.67069389765
238,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
239,176224081,1.9500000000000455,-85.99597259835,50.00402721765
240,176224081,1.9500000000000455,-85.99597259835,50.00402721765
241,123819163,-5.75,-113.64597248775,60.11236051055
242,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
243,124382641,-8.75,-97.99597255034999,60.00402717765
244,124382641,-8.75,-97.99597255034999,60.00402717765
245,176224081,1.9500000000000455,-85.99597259835,50.00402721765
246,123819163,-5.75,-113.64597248775,60.11236051055
247,194370391,4.050000000000011,-66.74597267534999,46.50402723165
248,149566224,-2.25,-114.80430581645,55.14569386375
249,123819163,-5.75,-113.64597248775,60.11236051055
250,182572210,1.650000000000034,-104.92097252264999,48.77902722255
251,176224081,1.9500000000000455,-85.99597259835,50.00402721765
252,123819163,-5.75,-113.64597248775,60.11236051055
253,144294547,-6.849999999999966,-125.44597244055,56.16236052635
254,149566224,-2.25,-114.80430581645,55.14569386375
255,148013112,-4.949999999999989,-97.40430588605,55.44569386255
256,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
257,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
258,148013112,-4.949999999999989,-97.40430588605,55.44569386255
259,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
260,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
261,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
262,258559431,22.150000000000034,-118.07930580335,34.12069394785
263,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
264,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
265,194370391,4.050000000000011,-66.74597267534999,46.50402723165
266,194370391,4.050000000000011,-66.74597267534999,46.50402723165
267,148013112,-4.949999999999989,-97.40430588605,55.44569386255
268,202146841,7.350000000000023,-62.99597269034999,45.00402723765
269,193506446,4.850000000000023,-66.28763934384999,46.67069389765
270,202146841,7.350000000000023,-62.99597269034999,45.00402723765
271,202146841,7.350000000000023,-62.99597269034999,45.00402723765
272,176224081,1.9500000000000455,-85.99597259835,50.00402721765
273,149566224,-2.25,-114.80430581645,55.14569386375
274,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
275,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
276,176224081,1.9500000000000455,-85.99597259835,50.00402721765
277,176224081,1.9500000000000455,-85.99597259835,50.00402721765
278,202146841,7.350000000000023,-62.99597269034999,45.00402723765
279,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
280,144294547,-6.849999999999966,-125.44597244055,56.16236052635
281,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
282,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
283,124382641,-8.75,-97.99597255034999,60.00402717765
284,124382641,-8.75,-97.99597255034999,60.00402717765
285,148013112,-4.949999999999989,-97.40430588605,55.44569386255
286,150300601,-2.25,-114.99597248235,55.004027197650004
287,150300601,-2.25,-114.99597248235,55.004027197650004
288,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
289,181449933,0.9500000000000455,-97.22930588675,48.99569388835
290,84221941,-7.649999999999977,29.504026939650004,67.75402714665
291,202146841,7.350000000000023,-62.99597269034999,45.00402723765
292,193506446,4.850000000000023,-66.28763934384999,46.67069389765
293,123819163,-5.75,-113.64597248775,60.11236051055
294,176224081,1.9500000000000455,-85.99597259835,50.00402721765
295,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
296,84221941,-7.649999999999977,29.504026939650004,67.75402714665
297,194370391,4.050000000000011,-66.74597267534999,46.50402723165
298,144294547,-6.849999999999966,-125.44597244055,56.16236052635
299,149566224,-2.25,-114.80430581645,55.14569386375
300,176224081,1.9500000000000455,-85.99597259835,50.00402721765
301,176224081,1.9500000000000455,-85.99597259835,50.00402721765
302,149566224,-2.25,-114.80430581645,55.14569386375
303,144294547,-6.849999999999966,-125.44597244055,56.16236052635
304,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
305,123819163,-5.75,-113.64597248775,60.11236051055
306,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
307,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
308,155485681,-2.4499999999999886,-105.99597251834999,54.00402720165
309,155485681,-2.4499999999999886,-105.99597251834999,54.00402720165
310,148013112,-4.949999999999989,-97.40430588605,55.44569386255
311,193506446,4.850000000000023,-66.28763934384999,46.67069389765
312,181449933,0.9500000000000455,-97.22930588675,48.99569388835
313,181449933,0.9500000000000455,-97.22930588675,48.99569388835
314,199208017,6.150000000000034,-73.19597264954999,45.570693902049996
315,199208018,6.050000000000011,-73.18763931624999,45.570693902049996
316,132416273,-4.349999999999966,-111.06263916475,58.45402718385
317,82752505,-8.849999999999966,24.20402696085003,68.03736047885
318,176224081,1.9500000000000455,-85.99597259835,50.00402721765
319,148013112,-4.949999999999989,-97.40430588605,55.44569386255
320,123819163,-5.75,-113.64597248775,60.11236051055
321,123819163,-5.75,-113.64597248775,60.11236051055
322,124382641,-8.75,-97.99597255034999,60.00402717765
323,124382641,-8.75,-97.99597255034999,60.00402717765
324,124382641,-8.75,-97.99597255034999,60.00402717765
325,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
326,193506446,4.850000000000023,-66.28763934384999,46.67069389765
327,149566224,-2.25,-114.80430581645,55.14569386375
328,181449933,0.9500000000000455,-97.22930588675,48.99569388835
329,181449933,0.9500000000000455,-97.22930588675,48.99569388835
330,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
331,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
332,148013112,-4.949999999999989,-97.40430588605,55.44569386255
333,124382641,-8.75,-97.99597255034999,60.00402717765
334,181449933,0.9500000000000455,-97.22930588675,48.99569388835
335,155485681,-2.4499999999999886,-105.99597251834999,54.00402720165
336,202146841,7.350000000000023,-62.99597269034999,45.00402723765
337,123819163,-5.75,-113.64597248775,60.11236051055
338,150300601,-2.25,-114.99597248235,55.004027197650004
339,181449933,0.9500000000000455,-97.22930588675,48.99569388835
340,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
341,144294547,-6.849999999999966,-125.44597244055,56.16236052635
342,149566224,-2.25,-114.80430581645,55.14569386375
343,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
344,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
345,144294547,-6.849999999999966,-125.44597244055,56.16236052635
346,181449933,0.9500000000000455,-97.22930588675,48.99569388835
347,181449933,0.9500000000000455,-97.22930588675,48.99569388835
348,84221941,-7.649999999999977,29.504026939650004,67.75402714665
349,144294547,-6.849999999999966,-125.44597244055,56.16236052635
350,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
351,148013112,-4.949999999999989,-97.40430588605,55.44569386255
352,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
353,181449933,0.9500000000000455,-97.22930588675,48.99569388835
354,181449933,0.9500000000000455,-97.22930588675,48.99569388835
355,149566224,-2.25,-114.80430581645,55.14569386375
356,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
357,124382641,-8.75,-97.99597255034999,60.00402717765
358,148013112,-4.949999999999989,-97.40430588605,55.44569386255
359,181449933,0.9500000000000455,-97.22930588675,48.99569388835
360,155485681,-2.4499999999999886,-105.99597251834999,54.00402720165
361,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
362,148013112,-4.949999999999989,-97.40430588605,55.44569386255
363,193506446,4.850000000000023,-66.28763934384999,46.67069389765
364,123819163,-5.75,-113.64597248775,60.11236051055
365,176224081,1.9500000000000455,-85.99597259835,50.00402721765
366,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
367,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
368,176224081,1.9500000000000455,-85.99597259835,50.00402721765
369,176224081,1.9500000000000455,-85.99597259835,50.00402721765
370,181449933,0.9500000000000455,-97.22930588675,48.99569388835
371,181449933,0.9500000000000455,-97.22930588675,48.99569388835
372,181449933,0.9500000000000455,-97.22930588675,48.99569388835
373,181449933,0.9500000000000455,-97.22930588675,48.99569388835
374,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
375,123819163,-5.75,-113.64597248775,60.11236051055
376,149566224,-2.25,-114.80430581645,55.14569386375
377,199208017,6.150000000000034,-73.19597264954999,45.570693902049996
378,132416273,-4.349999999999966,-111.06263916475,58.45402718385
379,148013112,-4.949999999999989,-97.40430588605,55.44569386255
380,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
381,149566224,-2.25,-114.80430581645,55.14569386375
382,202146841,7.350000000000023,-62.99597269034999,45.00402723765
383,149566224,-2.25,-114.80430581645,55.14569386375
384,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
385,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
386,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
387,148013112,-4.949999999999989,-97.40430588605,55.44569386255
388,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
389,202146841,7.350000000000023,-62.99597269034999,45.00402723765
390,202146841,7.350000000000023,-62.99597269034999,45.00402723765
391,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
392,132416273,-4.349999999999966,-111.06263916475,58.45402718385
393,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
394,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
395,202146841,7.350000000000023,-62.99597269034999,45.00402723765
396,202146841,7.350000000000023,-62.99597269034999,45.00402723765
397,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
398,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
399,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
400,123819163,-5.75,-113.64597248775,60.11236051055
401,181449933,0.9500000000000455,-97.22930588675,48.99569388835
402,149566224,-2.25,-114.80430581645,55.14569386375
403,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
404,123819163,-5.75,-113.64597248775,60.11236051055
405,144294547,-6.849999999999966,-125.44597244055,56.16236052635
406,193506446,4.850000000000023,-66.28763934384999,46.67069389765
407,160675105,0.1500000000000341,-60.795972699149985,53.00402720565
408,181449933,0.9500000000000455,-97.22930588675,48.99569388835
409,89838121,-5.25,31.00402693365001,66.67069381765
410,149566224,-2.25,-114.80430581645,55.14569386375
411,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
412,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
413,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
414,181449933,0.9500000000000455,-97.22930588675,48.99569388835
415,181449933,0.9500000000000455,-97.22930588675,48.99569388835
416,149566224,-2.25,-114.80430581645,55.14569386375
417,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
418,84221941,-7.649999999999977,29.504026939650004,67.75402714665
419,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
420,123819163,-5.75,-113.64597248775,60.11236051055
421,193506446,4.850000000000023,-66.28763934384999,46.67069389765
422,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
423,124382641,-8.75,-97.99597255034999,60.00402717765
424,148013112,-4.949999999999989,-97.40430588605,55.44569386255
425,176224081,1.9500000000000455,-85.99597259835,50.00402721765
426,176224081,1.9500000000000455,-85.99597259835,50.00402721765
427,181449933,0.9500000000000455,-97.22930588675,48.99569388835
428,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
429,194370391,4.050000000000011,-66.74597267534999,46.50402723165
430,193506446,4.850000000000023,-66.28763934384999,46.67069389765
431,149566224,-2.25,-114.80430581645,55.14569386375
432,148013112,-4.949999999999989,-97.40430588605,55.44569386255
433,123819163,-5.75,-113.64597248775,60.11236051055
434,148013112,-4.949999999999989,-97.40430588605,55.44569386255
435,200678072,6.650000000000034,-62.73763935804999,45.287360569849994
436,123819163,-5.75,-113.64597248775,60.11236051055
437,144294547,-6.849999999999966,-125.44597244055,56.16236052635
438,144294547,-6.849999999999966,-125.44597244055,56.16236052635
439,123819163,-5.75,-113.64597248775,60.11236051055
440,168793545,0.35000000000002274,-87.12930592714999,51.43736054525
441,202146841,7.350000000000023,-62.99597269034999,45.00402723765
442,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
443,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
444,148013112,-4.949999999999989,-97.40430588605,55.44569386255
445,124382641,-8.75,-97.99597255034999,60.00402717765
446,124382641,-8.75,-97.99597255034999,60.00402717765
447,123819163,-5.75,-113.64597248775,60.11236051055
448,176224081,1.9500000000000455,-85.99597259835,50.00402721765
449,193506446,4.850000000000023,-66.28763934384999,46.67069389765
450,148184910,-3.6499999999999773,-105.75430585264999,55.412360529349996
451,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
452,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
453,155489761,-2.349999999999966,-71.99597265434998,54.00402720165
454,149566224,-2.25,-114.80430581645,55.14569386375
455,181449933,0.9500000000000455,-97.22930588675,48.99569388835
456,181449933,0.9500000000000455,-97.22930588675,48.99569388835
457,181449933,0.9500000000000455,-97.22930588675,48.99569388835
458,150300601,-2.25,-114.99597248235,55.004027197650004
459,150300601,-2.25,-114.99597248235,55.004027197650004
460,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
461,124382641,-8.75,-97.99597255034999,60.00402717765
462,148013112,-4.949999999999989,-97.40430588605,55.44569386255
463,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
464,150299401,-0.8499999999999659,-124.99597244235,55.004027197650004
465,148013112,-4.949999999999989,-97.40430588605,55.44569386255
466,160976028,-0.9499999999999886,-73.10430598324999,52.945693872549995
467,181449933,0.9500000000000455,-97.22930588675,48.99569388835
